zcta,total_population,median_household_income
48051,17716,89923.0
48054,7200,76992.0
48059,15371,78841.0
48060,39502,51342.0
48062,9273,75763.0
48063,4106,91591.0
48064,3996,79375.0
48065,11344,104348.0
48066,47240,61222.0
48067,24496,107355.0
48069,2607,161058.0
48070,6322,188229.0
48071,28411,66726.0
48072,15084,113103.0
48073,33427,86426.0
48074,9617,69600.0
48075,23158,67630.0
48076,24817,85171.0
48079,12683,80313.0
48080,21799,69884.0
48081,20254,75735.0
48082,16164,76372.0
48083,23619,88551.0
48084,15659,106004.0
48085,27371,144146.0
48088,23443,79137.0
48089,32126,53076.0
48091,30207,53400.0
48092,27867,71761.0
48093,24485,66420.0
48094,20638,96781.0
48095,5682,121713.0
48096,3779,112311.0
48097,5400,58177.0
48098,20658,165781.0
48101,28128,80045.0
48103,54635,115513.0
48104,43762,63341.0
48105,36959,94737.0
48108,27472,80425.0
48109,5722,
48111,44193,74125.0
48114,21476,118581.0
48116,27817,109606.0
48117,10199,76600.0
48118,13088,87934.0
48120,8771,66667.0
48122,12605,41356.0
48124,34156,78353.0
48125,22156,59534.0
48126,52075,42353.0
48127,39943,63084.0
48128,12844,98362.0
48130,16849,131875.0
48131,8306,81386.0
48133,6711,65867.0
48134,24472,88821.0
48135,26910,64396.0
48137,4293,82813.0
48138,10603,124934.0
48139,81,65298.0
48140,3370,108333.0
48141,25602,39632.0
48143,145,
48144,10275,97371.0
48145,2917,80357.0
48146,39511,57183.0
48150,26749,94058.0
48152,30394,89019.0
48154,36915,103763.0
48157,1204,51830.0
48158,7688,97692.0
48159,2637,69191.0
48160,14308,99383.0
48161,26556,65517.0
48162,28275,68801.0
48164,9577,111173.0
48165,9141,105511.0
48166,13746,70923.0
48167,23281,118378.0
48168,25039,173671.0
48169,21080,108886.0
48170,40573,109442.0
48173,12984,90510.0
48174,31809,65675.0
48176,23325,110987.0
48177,464,85905.0
48178,37303,130781.0
48179,3353,78750.0
48180,62405,59537.0
48182,20705,83155.0
48183,41863,82020.0
48184,17436,54572.0
48185,48364,59085.0
48186,35791,67203.0
48187,52710,117980.0
48188,45522,118037.0
48189,13748,82433.0
48190,108,74732.0
48191,4253,98106.0
48192,24593,67846.0
48193,16485,72894.0
48195,29551,64635.0
48197,65911,70913.0
48198,39507,63678.0
48201,14327,24392.0
48202,14792,36536.0
48203,20472,35108.0
48204,19723,32875.0
48205,32466,40612.0
48206,16447,43702.0
48207,20068,44561.0
48208,7904,29742.0
48209,27534,42152.0
48210,26925,38900.0
48211,5556,33347.0
48212,42587,37293.0
48213,19869,33755.0
48214,19014,34807.0
48215,10238,33741.0
48216,5681,42278.0
48217,6437,46671.0
48218,7096,32683.0
48219,45788,43882.0
48220,21502,86095.0
48221,41750,55583.0
48223,24262,42324.0
48224,38771,42963.0
48225,16328,59248.0
48226,6893,69813.0
48227,39474,36221.0
48228,52719,31485.0
48229,9166,45148.0
48230,17330,131155.0
48233,0,
48234,32406,36473.0
48235,46960,41011.0
48236,31383,130776.0
48237,29370,65882.0
48238,24569,30286.0
48239,37039,69373.0
48240,17097,57970.0
48242,0,
48243,0,
48301,14749,163571.0
48302,17346,175698.0
48304,17436,140700.0
48306,27831,165545.0
48307,44267,105118.0
48309,30254,117788.0
48310,43218,77851.0
48312,35026,71266.0
48313,33850,87292.0
48314,21379,80383.0
48315,28428,99512.0
48316,28355,101232.0
48317,27998,72465.0
48320,4257,77700.0
48322,33197,118001.0
48323,17043,139418.0
48324,16631,148750.0
48326,24488,79468.0
48327,20843,75512.0
48328,25409,69788.0
48329,24022,85777.0
48331,22033,121101.0
48334,19218,98937.0
48335,24298,96359.0
48336,26920,85325.0
48340,25696,46474.0
48341,19060,46185.0
48342,17227,33750.0
48346,22954,97857.0
48348,24892,131586.0
48350,7866,108568.0
48353,6850,97163.0
48356,8017,103708.0
48357,8523,94656.0
48359,10424,94618.0
48360,12250,135701.0
48362,14746,108667.0
48363,7434,173056.0
48367,4548,104000.0
48370,1845,121417.0
48371,26120,108983.0
48374,17828,185203.0
48375,23927,112978.0
48377,19775,83368.0
48380,7501,133224.0
48381,13737,103156.0
48382,23550,132602.0
48383,13291,98617.0
48386,17860,90805.0
48390,24118,89411.0
48393,20098,67194.0
48401,1310,68571.0
48410,100,53958.0
48411,29,
48412,5780,79714.0
48413,7404,56804.0
48414,2824,66071.0
48415,8601,76311.0
48416,5216,68650.0
48417,2310,70280.0
48418,4544,72210.0
48419,2309,60357.0
48420,21213,63427.0
48421,6488,69597.0
48422,6172,57078.0
48423,33508,64096.0
48426,1275,59727.0
48427,2881,57228.0
48428,5322,97596.0
48429,8109,60070.0
48430,38731,99755.0
48432,523,62500.0
48433,25756,81301.0
48434,142,41250.0
48435,2592,83142.0
48436,4251,91895.0
48437,399,38553.0
48438,7305,100759.0
48439,52071,88505.0
48440,111,108859.0
48441,3867,49877.0
48442,22720,80281.0
48444,9320,69010.0
48445,1170,57917.0
48446,30807,66382.0
48449,2760,65735.0
48450,4413,58297.0
48451,15993,95616.0
48453,4797,53413.0
48454,1251,62300.0
48455,7849,97060.0
48456,768,59904.0
48457,8694,64583.0
48458,19411,43496.0
48460,2727,81146.0
48461,8256,76597.0
48462,13010,103739.0
48463,4536,69893.0
48464,1986,64464.0
48465,535,73611.0
48466,1462,55430.0
48467,2306,50707.0
48468,1324,58393.0
48469,1253,52577.0
48470,535,57500.0
48471,5518,62661.0
48472,1444,61397.0
48473,22793,76765.0
48475,2423,60347.0
48476,609,67857.0
48502,1388,55700.0
48503,22809,40155.0
48504,23873,36740.0
48505,18108,31477.0
48506,24538,44416.0
48507,28648,47165.0
48509,9532,64385.0
48519,7523,60625.0
48529,8959,38021.0
48532,19750,58118.0
48601,32069,37830.0
48602,27490,46068.0
48603,27846,65690.0
48604,11284,53804.0
48607,1523,39211.0
48609,12206,78800.0
48610,3261,54665.0
48611,6013,80511.0
48612,8505,55445.0
48613,986,56106.0
48614,921,60568.0
48615,2812,72656.0
48616,7702,67801.0
48617,9729,56601.0
48618,5110,58523.0
48619,474,46198.0
48620,127,96786.0
48621,1087,52353.0
48622,5970,57500.0
48623,15126,96371.0
48624,16269,55415.0
48625,12939,45156.0
48626,5813,81961.0
48627,129,70250.0
48628,1920,89183.0
48629,7922,54622.0
48630,62,71518.0
48631,4058,77813.0
48632,4995,51740.0
48633,146,46944.0
48634,4395,78929.0
48635,1535,59861.0
48636,891,63478.0
48637,3068,63900.0
48638,12668,63444.0
48640,32630,81630.0
48642,33770,77690.0
48647,4044,50594.0
48649,1476,68288.0
48650,6662,63662.0
48651,4331,42938.0
48652,1877,69808.0
48653,9638,67708.0
48654,2455,46563.0
48655,5655,64615.0
48656,3872,43417.0
48657,7700,74964.0
48658,4806,52899.0
48659,2740,58021.0
48661,10744,58767.0
48662,1278,69112.0
48701,1364,61976.0
48703,2940,60365.0
48705,474,55625.0
48706,38756,61908.0
48708,25751,50216.0
48710,0,
48720,1046,56833.0
48721,398,59063.0
48722,3147,68777.0
48723,11960,56618.0
48724,1226,31787.0
48725,1958,60260.0
48726,5715,65788.0
48727,939,62596.0
48728,329,47250.0
48729,1537,54844.0
48730,4584,48993.0
48731,1522,50288.0
48732,11308,53466.0
48733,1650,54583.0
48734,7642,89217.0
48735,965,61250.0
48737,1121,38144.0
48738,1097,64432.0
48739,3511,47768.0
48740,2433,53460.0
48741,2049,61875.0
48742,1767,62683.0
48743,37,
48744,4387,58435.0
48745,1189,47500.0
48746,8148,67879.0
48747,1488,78750.0
48748,1457,53409.0
48749,1214,50833.0
48750,9281,42260.0
48754,979,71518.0
48755,2867,60044.0
48756,3939,39435.0
48757,3680,74464.0
48759,3439,60431.0
48760,1361,59083.0
48761,804,44647.0
48762,1014,67955.0
48763,4837,58160.0
48765,571,46458.0
48766,1372,55156.0
48767,2041,74469.0
48768,9144,63363.0
48770,1908,51576.0
48801,13433,57449.0
48806,1821,58214.0
48807,706,59468.0
48808,6424,82910.0
48809,11292,67172.0
48811,7416,66875.0
48813,20263,77431.0
48815,2155,83446.0
48816,391,48988.0
48817,5451,57468.0
48818,2541,59148.0
48819,2447,95050.0
48820,18109,106651.0
48821,6180,103652.0
48822,2410,91429.0
48823,49379,50837.0
48824,2061,
48825,11127,
48827,16070,76230.0
48829,3461,61121.0
48831,3282,61800.0
48832,1291,62188.0
48834,2296,60870.0
48835,2646,80160.0
48836,14978,86317.0
48837,19822,93161.0
48838,17925,66126.0
48840,12653,74252.0
48841,643,55875.0
48842,21504,86830.0
48843,46902,91620.0
48845,1109,65625.0
48846,21940,66717.0
48847,5773,63967.0
48848,7795,92928.0
48849,5801,79423.0
48850,4526,65064.0
48851,2310,64271.0
48852,170,46250.0
48853,701,50000.0
48854,19403,91956.0
48855,16625,104552.0
48856,842,82500.0
48857,3488,81319.0
48858,42732,48794.0
48859,2244,
48860,1395,58750.0
48861,1852,88056.0
48862,39,48750.0
48864,23548,113145.0
48865,1904,68889.0
48866,4375,64070.0
48867,27399,58718.0
48870,204,34091.0
48871,2233,86532.0
48872,6421,79434.0
48873,1371,86250.0
48874,160,73988.0
48875,11090,92457.0
48876,4301,72895.0
48877,2078,57222.0
48878,1253,51875.0
48879,18472,78845.0
48880,9952,56108.0
48881,5358,76915.0
48883,6755,66364.0
48884,4777,60000.0
48885,1273,68958.0
48886,1529,66360.0
48888,5905,55954.0
48889,1496,62813.0
48890,1967,66833.0
48891,2923,53661.0
48892,4769,81978.0
48893,5660,71081.0
48894,2269,110000.0
48895,11294,100565.0
48896,218,130909.0
48897,1687,69674.0
48906,25960,61533.0
48910,32801,52154.0
48911,40407,54882.0
48912,17398,53072.0
48915,9315,51653.0
48917,32029,73259.0
48933,3349,36895.0
49001,21313,52327.0
49002,19444,71621.0
49004,17796,72434.0
49006,25888,45617.0
49007,9747,39309.0
49008,16488,67339.0
49009,47606,82364.0
49010,18394,72361.0
49011,2237,54941.0
49012,3106,78365.0
49013,5020,58264.0
49014,21931,63383.0
49015,29013,67719.0
49017,20785,58500.0
49021,6467,78665.0
49022,29796,39859.0
49024,30937,86427.0
49026,1642,65699.0
49027,296,
49028,5969,62639.0
49029,1420,70714.0
49030,2435,64539.0
49031,8320,70369.0
49032,3369,65781.0
49033,1666,89538.0
49034,2066,73939.0
49036,24697,59649.0
49037,19924,42598.0
49038,8577,60396.0
49040,3341,58693.0
49042,4695,72536.0
49043,2264,35500.0
49045,5109,58328.0
49046,6944,83393.0
49047,14506,55469.0
49048,23999,62160.0
49050,1381,72308.0
49051,2963,79375.0
49052,1086,62120.0
49053,7255,80074.0
49055,5963,65717.0
49056,4051,60078.0
49057,6405,56375.0
49058,19513,71169.0
49060,2750,115802.0
49061,1924,76772.0
49063,110,
49064,3670,61863.0
49065,7283,73125.0
49066,784,65625.0
49067,4031,77581.0
49068,14954,78476.0
49070,2192,72344.0
49071,11839,105779.0
49072,2875,67379.0
49073,4853,61484.0
49074,212,21563.0
49075,154,100833.0
49076,4255,67614.0
49078,10469,77517.0
49079,13364,72119.0
49080,15410,75250.0
49082,6374,72938.0
49083,8110,111604.0
49084,38,41875.0
49085,23575,101763.0
49087,6074,94556.0
49088,3747,103140.0
49089,2044,61900.0
49090,13562,64643.0
49091,19448,65000.0
49092,1951,65938.0
49093,18439,63040.0
49094,3755,68688.0
49095,2414,86577.0
49096,3196,74813.0
49097,11452,82051.0
49098,5791,56899.0
49099,5699,62147.0
49101,2939,70167.0
49102,1575,61167.0
49103,11257,61888.0
49104,410,
49106,5086,75064.0
49107,10351,65118.0
49111,3121,65702.0
49112,10436,61941.0
49113,1758,58295.0
49115,112,60370.0
49116,109,123289.0
49117,3512,75268.0
49119,108,54554.0
49120,36652,61940.0
49125,2051,79688.0
49126,1633,77813.0
49127,11347,96781.0
49128,3461,73023.0
49129,615,104000.0
49130,1216,81728.0
49201,49114,71714.0
49202,18763,41916.0
49203,36520,55689.0
49220,2468,70726.0
49221,41041,57316.0
49224,13309,52552.0
49227,1210,51848.0
49228,5523,75481.0
49229,3538,92150.0
49230,10259,81052.0
49232,2829,53462.0
49233,2953,83036.0
49234,2480,113333.0
49235,2036,63929.0
49236,4940,75230.0
49237,3094,66667.0
49238,2009,75142.0
49240,9206,95307.0
49241,2086,81471.0
49242,14768,57813.0
49245,4472,59460.0
49246,3486,81181.0
49247,5257,60404.0
49248,879,60313.0
49249,3433,84507.0
49250,5674,61918.0
49251,6110,83458.0
49252,2480,52625.0
49253,2923,79946.0
49254,3617,73750.0
49255,2148,48125.0
49256,3830,60982.0
49258,10,
49259,2616,65375.0
49261,243,89063.0
49262,1298,48125.0
49263,0,
49264,1571,84444.0
49265,5137,70020.0
49266,2906,63724.0
49267,3947,96389.0
49268,1026,87250.0
49269,5874,83933.0
49270,5728,89412.0
49271,2354,52870.0
49272,2673,90156.0
49274,3777,56125.0
49276,809,52857.0
49277,2882,89256.0
49279,882,69231.0
49282,82,43864.0
49283,4597,93821.0
49284,2436,62651.0
49285,6120,72578.0
49286,14331,73054.0
49287,2122,87411.0
49288,1517,55903.0
49289,68,76563.0
49301,20492,173008.0
49302,9657,125264.0
49303,829,75625.0
49304,4680,39567.0
49305,2487,49536.0
49306,10806,104618.0
49307,18063,54803.0
49309,1608,42976.0
49310,2989,63056.0
49312,188,40208.0
49315,26123,111358.0
49316,26060,101548.0
49318,1484,68929.0
49319,18725,78247.0
49320,220,68804.0
49321,15759,74691.0
49322,1222,69231.0
49323,10602,97230.0
49325,2798,82361.0
49326,4126,78824.0
49327,8708,68452.0
49328,4058,89333.0
49329,9030,71585.0
49330,5619,74484.0
49331,17419,92443.0
49332,3352,58703.0
49333,12448,95577.0
49335,171,114205.0
49336,4727,54861.0
49337,13030,64442.0
49338,1861,64297.0
49339,2327,79511.0
49340,2479,55568.0
49341,39680,112932.0
49342,1437,50132.0
49343,5445,81722.0
49344,4139,76420.0
49345,13189,84918.0
49346,4851,67627.0
49347,1496,87833.0
49348,13607,79267.0
49349,8059,52786.0
49401,28941,73020.0
49402,1455,50563.0
49403,2477,82297.0
49404,9021,77970.0
49405,1698,69474.0
49406,922,95417.0
49408,10494,69155.0
49409,102,
49410,1709,60274.0
49411,1672,60750.0
49412,12079,63504.0
49415,6296,77140.0
49417,33277,84476.0
49418,30907,83485.0
49419,8730,92708.0
49420,6109,58583.0
49421,5700,54858.0
49423,46693,78524.0
49424,48995,82353.0
49425,3618,62981.0
49426,39986,106981.0
49428,28090,92290.0
49430,48,
49431,17027,63313.0
49434,96,
49435,3881,97500.0
49436,1688,67344.0
49437,6622,77224.0
49440,1319,42500.0
49441,36703,65235.0
49442,44412,50069.0
49443,69,
49444,26228,52143.0
49445,21090,80514.0
49446,2306,71136.0
49448,4354,81536.0
49449,2794,74286.0
49450,3178,48809.0
49451,6441,67383.0
49452,2299,55833.0
49453,2729,101250.0
49454,4905,56643.0
49455,5272,65640.0
49456,19972,85807.0
49457,11263,74439.0
49458,177,84583.0
49459,1551,57773.0
49460,8891,97194.0
49461,9620,80495.0
49464,29738,97573.0
49503,37874,61734.0
49504,40402,68326.0
49505,32224,71692.0
49506,35025,112287.0
49507,39389,56578.0
49508,41924,65328.0
49509,28133,64981.0
49512,18662,70955.0
49519,28308,75373.0
49525,30627,87969.0
49534,23387,78846.0
49544,9918,69706.0
49546,33429,97386.0
49548,35119,62218.0
49601,22121,65704.0
49611,296,97554.0
49612,1349,84643.0
49613,522,73929.0
49614,2903,71389.0
49615,4077,78750.0
49616,2177,49224.0
49617,3250,66844.0
49618,829,49712.0
49619,1054,54118.0
49620,2859,74313.0
49621,3701,92794.0
49622,2646,66618.0
49623,1030,56875.0
49625,1332,47083.0
49626,240,50536.0
49627,274,62917.0
49628,181,125938.0
49629,2037,74318.0
49630,1484,101875.0
49631,5646,46250.0
49632,1010,47321.0
49633,3325,69567.0
49634,183,
49635,3367,71875.0
49636,634,108333.0
49637,3535,74871.0
49638,817,50000.0
49639,2420,62409.0
49640,1266,83750.0
49642,1062,26471.0
49643,7486,81061.0
49644,1846,54286.0
49645,1806,45000.0
49646,8573,55188.0
49648,2392,90952.0
49649,7293,73021.0
49650,3448,91108.0
49651,7540,61524.0
49653,1813,84954.0
49654,737,119107.0
49655,3415,67375.0
49656,2111,55781.0
49657,3875,69896.0
49659,7226,59092.0
49660,14501,62211.0
49663,6132,55513.0
49664,2252,81667.0
49665,4022,51125.0
49667,620,46806.0
49668,3536,59730.0
49670,1659,90170.0
49674,168,120188.0
49675,894,68750.0
49676,3689,67479.0
49677,7286,58829.0
49679,1332,59313.0
49680,2125,62105.0
49682,4528,89688.0
49683,2070,57875.0
49684,21328,75678.0
49685,21297,82639.0
49686,25181,71198.0
49688,2443,66680.0
49689,1791,62138.0
49690,6682,105701.0
49696,10570,96138.0
49701,767,43636.0
49705,879,74375.0
49706,4712,63573.0
49707,22050,50699.0
49709,3524,49397.0
49710,311,73500.0
49712,8177,74202.0
49713,2175,77375.0
49715,3222,62045.0
49716,1039,82438.0
49717,36,
49718,622,44712.0
49719,1292,69931.0
49720,9113,76127.0
49721,13937,60840.0
49722,65,85714.0
49724,1172,65096.0
49725,580,53563.0
49726,1106,65000.0
49727,6595,70288.0
49728,411,57961.0
49729,1435,78365.0
49730,2058,82740.0
49733,1910,65471.0
49735,20678,69050.0
49736,492,49167.0
49738,9599,57573.0
49740,7277,85230.0
49743,888,54250.0
49744,843,74000.0
49745,819,33534.0
49746,3502,47776.0
49747,2178,67639.0
49748,228,52083.0
49749,4860,66604.0
49751,2008,65833.0
49752,922,75366.0
49753,1722,55625.0
49755,1858,61121.0
49756,3965,45091.0
49757,663,100125.0
49759,1492,56938.0
49760,706,45313.0
49762,620,48304.0
49764,37,
49765,4287,53125.0
49766,2498,56806.0
49768,359,67813.0
49769,1791,64792.0
49770,17813,80431.0
49774,1994,80350.0
49775,44,116250.0
49776,1559,55625.0
49777,1933,85781.0
49779,4599,51818.0
49780,1606,70417.0
49781,3943,62883.0
49782,752,70000.0
49783,18778,59847.0
49784,1558,
49788,3979,52639.0
49791,148,64750.0
49793,158,41250.0
49795,1918,57367.0
49796,316,84667.0
49799,2238,51029.0
49801,11606,62461.0
49802,6014,61067.0
49805,351,46250.0
49806,596,77426.0
49807,3125,70694.0
49808,237,49063.0
49812,789,58281.0
49814,1110,76464.0
49815,220,75909.0
49816,720,74583.0
49817,573,60882.0
49818,1212,56492.0
49820,180,58958.0
49821,1279,59265.0
49822,336,57703.0
49825,348,72679.0
49826,103,
49827,1162,41750.0
49829,16859,45808.0
49831,543,73500.0
49833,106,
49834,527,56563.0
49835,735,53125.0
49836,1046,71563.0
49837,10007,65905.0
49838,434,39773.0
49839,284,55368.0
49840,820,61250.0
49841,7359,61337.0
49847,1063,63472.0
49848,122,36406.0
49849,12153,63425.0
49852,125,81563.0
49853,1155,59405.0
49854,6148,57212.0
49855,33199,62321.0
49858,11870,52813.0
49861,534,66806.0
49862,4532,59575.0
49863,142,62885.0
49864,28,
49866,8228,83433.0
49868,5231,53651.0
49870,3479,55795.0
49871,448,60625.0
49872,210,53173.0
49873,83,57917.0
49874,1138,56528.0
49876,1171,59688.0
49877,38,81146.0
49878,3184,63750.0
49879,1105,52188.0
49880,1026,63581.0
49881,395,75114.0
49883,202,50069.0
49884,586,40313.0
49885,1798,75417.0
49886,472,72083.0
49887,2735,54821.0
49891,605,51250.0
49892,2094,75461.0
49893,1307,63438.0
49894,872,62102.0
49895,863,55114.0
49896,1718,56979.0
49901,227,44813.0
49902,222,38879.0
49903,228,38266.0
49905,2138,76618.0
49908,3208,56985.0
49910,254,51250.0
49911,2843,51326.0
49912,851,53667.0
49913,7483,50469.0
49915,520,41786.0
49916,3157,77000.0
49917,304,52188.0
49918,135,54286.0
49919,133,41875.0
49920,4243,61028.0
49921,236,
49922,837,55300.0
49925,643,48750.0
49927,404,54583.0
49929,218,45938.0
49930,7199,67946.0
49931,10229,47279.0
49934,949,48563.0
49935,5969,52254.0
49938,7424,44379.0
49942,81,
49945,2704,52866.0
49946,3765,56138.0
49947,593,50682.0
49948,558,61518.0
49950,1101,54931.0
49952,93,68750.0
49953,2261,55647.0
49955,439,62468.0
49958,900,42083.0
49959,261,49750.0
49960,294,44219.0
49961,137,57500.0
49962,223,57750.0
49963,621,55250.0
49965,482,77604.0
49967,366,48438.0
49968,2305,51607.0
49969,1054,61101.0
49970,272,68125.0
49971,404,39792.0
50001,626,131350.0
50002,1522,82250.0
50003,9536,104643.0
50005,830,62667.0
50006,1503,62188.0
50007,490,130000.0
50008,759,77083.0
50009,21992,90393.0
50010,33428,65701.0
50012,1950,
50013,4248,
50014,31429,57372.0
50020,1277,67125.0
50021,29718,98847.0
50022,8472,61347.0
50023,45286,113914.0
50025,2893,51758.0
50026,518,77875.0
50027,169,45313.0
50028,1930,70982.0
50029,612,44531.0
50031,61,63750.0
50032,622,
50033,14,55625.0
50034,397,73750.0
50035,9668,126915.0
50036,16318,74107.0
50038,228,79479.0
50039,440,84531.0
50040,172,50313.0
50041,48,
50042,228,50500.0
50044,948,75568.0
50046,1696,91944.0
50047,6625,101345.0
50048,754,55536.0
50049,6425,66750.0
50050,758,66875.0
50051,245,58043.0
50052,68,69375.0
50054,3179,91204.0
50055,1157,84875.0
50056,1122,79667.0
50057,261,
50058,1885,72750.0
50060,2385,56779.0
50061,2327,130250.0
50062,833,70714.0
50063,2623,110046.0
50064,89,92841.0
50065,500,51111.0
50066,208,67000.0
50067,384,45000.0
50068,267,51528.0
50069,1024,95208.0
50070,1366,90352.0
50071,793,75156.0
50072,2787,111518.0
50073,1018,94712.0
50074,218,103750.0
50075,805,69306.0
50076,1356,48462.0
50078,97,51250.0
50101,67,168333.0
50102,67,36667.0
50103,398,62500.0
50104,99,57083.0
50105,1384,122813.0
50106,1121,96711.0
50107,791,51250.0
50108,432,33594.0
50109,3371,130263.0
50110,36,57292.0
50111,16254,108352.0
50112,11776,64707.0
50115,2741,70952.0
50116,185,
50117,155,93214.0
50118,989,79583.0
50119,352,50833.0
50120,503,140313.0
50122,1348,83810.0
50123,863,63750.0
50124,4730,122974.0
50125,20009,86463.0
50126,6362,61711.0
50127,0,
50128,331,50179.0
50129,5116,56956.0
50130,1517,69934.0
50131,24388,103316.0
50132,404,81140.0
50133,589,70909.0
50134,783,97250.0
50135,1777,70192.0
50136,411,66125.0
50137,107,63750.0
50138,11374,76887.0
50139,1058,70673.0
50140,2817,54000.0
50141,537,75625.0
50142,779,68438.0
50143,621,84630.0
50144,2715,64511.0
50145,108,82708.0
50146,519,71458.0
50147,355,48571.0
50148,396,80862.0
50149,900,68295.0
50150,827,64844.0
50151,695,87548.0
50152,117,85417.0
50153,855,71136.0
