ZIP_ZCTA,distance_to_nearest_interstate_miles
01603,1.835564005773678
01604,1.2534219092483874
01605,0.33694602300901155
01606,0.42381203112949484
01607,0.003042633021021828
01608,0.40468788189371235
01609,0.6218810205394233
01610,0.0509323659177481
01611,2.7429858635826836
01612,6.1716770514297865
01701,0.42346993492923984
01702,1.1654553219202626
01718,2.693408739624874
01719,1.862714587024758
01720,0.43536490147743784
01721,4.242892875539062
01730,1.6226800748117225
01731,1.72621462044699
01740,1.2268090019216653
01741,3.386137124563119
01742,3.5821587502929093
01745,0.4447598987636217
01746,4.199693993093624
01747,2.797622931976601
01748,1.9633738237976908
01749,1.2816742464452315
01752,0.38563257966564346
01754,2.728392079070457
01756,3.880531984815622
01757,1.0673875807523558
01760,1.5657869351691198
01770,4.9417437771830155
01772,1.579398300535316
01773,3.5345699235565844
01775,3.5308184949947634
01776,4.690859275689739
01778,3.2890995780625283
01801,0.0031935929424390876
01803,0.4513350264417663
01810,0.3537042757755055
01821,0.5417623682213398
01824,0.49188668752784304
01826,2.8187531171722444
01827,2.957477754009945
01830,0.06754858463805934
01832,1.3244124567038815
01833,1.6111773298067067
01834,3.4034729848290803
01835,1.531776158351489
01840,0.8649885480883173
01841,1.2013371557717047
01843,0.4387203557805295
01844,0.9031660745902315
01845,1.3246502559212183
01850,1.4649593724050376
01851,0.06817614550610201
01852,0.5659687797124101
01854,1.166607047029436
01860,0.9101166775543571
01862,0.2867113331256266
01863,0.6106955079859209
01864,0.5032998043383485
01867,0.6167864188946393
01876,1.1859151711440807
01879,0.6917665270386564
01880,0.16024141625749197
01886,0.1180232927111458
01887,0.34918264984711794
01890,2.3654057993573674
01901,4.276697834224793
01902,3.9191532043193997
01904,2.2098582679088485
01905,0.06374698968370701
01906,2.364213276119934
01907,4.384718117449875
01908,4.645696344247582
01913,0.6669833197107797
01915,1.0147990182737472
01921,1.5262580424964254
01922,0.5461346715020835
01923,0.7087690196467392
01929,2.7005857193326617
01930,3.0059697189360866
01937,0.9865516390536825
01938,6.012496787405269
01940,0.26391859175494187
01944,0.962006277705723
01945,4.847540121904582
01949,2.3175555042338183
01950,2.0441582938737635
01951,3.7353670040298583
01952,1.3227843826608017
01960,0.30471829647003285
01965,0.9476701108191775
01966,5.719787535598004
01969,3.2434215007358405
01970,2.8673953490223134
01982,3.0797439545254557
01983,1.8050470243822512
01984,1.7527869076694904
01985,2.154812415309519
02019,3.271279739502897
02021,1.1037068887898964
02025,6.321453580620259
02026,1.1928204796404958
02030,4.247627993032791
02032,0.4268306233736816
02035,0.23849295993463263
02038,1.060580382801397
02043,3.641512116580566
02045,7.3334704635197205
02047,4.3860539541513655
02048,0.04993494797903535
02050,1.1359874427449175
02052,5.503403141704283
02053,3.611886647425806
02054,6.4230324067073346
02056,3.4228451108152633
02061,0.4180912990061229
02062,1.9326914390442185
02066,4.834073760790984
02067,1.7177131703975008
02071,1.9057581797429373
02072,0.7146637937018773
02081,1.759942325015968
02090,0.7692554828167256
02093,0.8463315622545732
02108,0.3860637348042441
02109,0.3508475004153385
02110,0.14731768626529707
02111,0.012159474156040309
02113,0.16763650766464666
02114,0.45381247744980685
02115,0.4356409727584686
02116,0.18321396551824656
02118,0.32851773020681346
02119,1.2126265312750333
02120,0.8078308733213974
02121,1.519575092555022
02122,0.05807692448654672
02124,0.785694268091324
02125,0.1482272925140694
02126,2.2551394955805044
02127,0.6661671769104706
02128,0.18124016330130838
02129,0.32793403805500354
02130,3.0964901115325283
02131,3.747496034616385
02132,1.9456459643446946
02133,0.4643798010175406
02134,0.1472381583519569
02135,0.5856006801260646
02136,2.924599725141099
02138,1.0445807444060484
02139,1.1253858166509834
02140,0.5665927639147073
02141,0.3818022858507894
02142,1.0433993859551338
02143,1.0541195586257872
02144,1.34866543806346
02145,0.11555409539165754
02148,1.6895236995794443
02149,0.9752630878972496
02150,0.07188483955666837
02151,1.2206344340001343
02152,2.4578581162899615
02155,0.013095751533282438
02163,0.6644327711105813
02169,1.0238567246118835
02170,1.4368613650172861
02171,0.6367524148295878
02176,1.9608443873594217
02180,0.7454450130415703
02184,0.5849577585324406
02186,1.758966110215237
02188,0.6433336344622523
02189,1.1232296949613143
02190,1.6370438925252488
02191,3.2418660637000065
02199,0.029720489186176598
02203,0.1539581990439965
02205,0.06826741762886453
02210,0.07484143514801844
02215,0.34554982833833786
02301,1.1066383043614685
02302,2.146749689718365
02322,0.4189890916293604
02324,2.2885236574155896
02325,3.02872359662251
